25007
38372
1.9071e+05
2.3002e+05
4.0314e+05
5.3164e+05
5.4805e+05
7.3551e+05
8.6556e+05
9.3215e+05
1.1206e+06
1.2892e+06
1.3414e+06
1.4094e+06
1.4749e+06
1.5895e+06
1.7554e+06
1.8829e+06
1.9694e+06
2.0404e+06
2.1517e+06
2.2456e+06
2.3424e+06
2.6984e+06
2.7155e+06
2.7237e+06
2.8094e+06
2.8236e+06
2.8288e+06
2.9785e+06
3.0573e+06
3.2628e+06
3.4584e+06
3.5138e+06
3.582e+06
3.6741e+06
3.8052e+06
4.2257e+06
4.2436e+06
4.2915e+06
4.3937e+06
4.5803e+06
4.6735e+06
4.8978e+06
4.9491e+06
5.0168e+06
5.9121e+06
5.9963e+06
6.0162e+06
6.0877e+06
6.2566e+06
6.3698e+06
6.5222e+06
6.6641e+06
6.7045e+06
6.787e+06
6.8636e+06
7.1544e+06
